flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
FR 2733,Berliin,Ryanair,09:30,,2024-12-14
HN 3481,Hurghada,Heston Airlines,09:40,,2024-12-14
OJ 201,Kuressaare,Nyxair,10:05,,2024-12-14
AY 1014,Helsingi,Finnair,10:35,,2024-12-14
FR 2224,London,Ryanair,11:15,,2024-12-14
BT 7783,Hurghada,Air Baltic Corporation,11:30,,2024-12-14
FR 5694,Dublin,Ryanair,11:50,,2024-12-14
FR 736,Viin,Ryanair,12:15,,2024-12-14
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-12-14
SK 1773,Stockholm,Scandinavian Airlines System (SAS),14:30,,2024-12-14
AY 1020,Helsingi,Finnair,14:40,,2024-12-14
BT 316,Riia,Air Baltic Corporation,15:20,,2024-12-14
BT 871,London,Air Baltic Corporation,16:00,,2024-12-14
AY 1026,Helsingi,Finnair,17:20,,2024-12-14
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-12-14
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-12-14
TK 1424,Istanbul,Turkish Airlines,18:55,,2024-12-14
FR 4623,Stockholm,Ryanair,19:20,,2024-12-14
FR 8903,Milano,Ryanair,20:30,,2024-12-14
BT 318,Riia,Air Baltic Corporation,21:25,,2024-12-14
AY 1032,Helsingi,Finnair,22:20,,2024-12-14
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-05-27
BT 362,Riia,Air Baltic Corporation,05:40,,2025-05-27
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-05-27
AY 1036,Helsingi,Finnair,06:00,,2025-05-27
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-05-27
LX 1317,Zürich,Swiss,06:00,,2025-05-27
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-05-27
AY 1012,Helsingi,Finnair,06:55,,2025-05-27
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-05-27
BT 813,Billund,Air Baltic Corporation,07:00,,2025-05-27
BT 879,Malaga,Air Baltic Corporation,07:05,,2025-05-27
BT 851,Brüssel,Air Baltic Corporation,07:20,,2025-05-27
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-05-27
OJ 223,Kärdla,Nyxair,07:30,,2025-05-27
OJ 201,Kuressaare,Nyxair,07:40,,2025-05-27
FR 4645,Stockholm,Ryanair,09:05,,2025-05-27
BT 312,Riia,Air Baltic Corporation,09:05,,2025-05-27
AY 1014,Helsingi,Finnair,10:00,,2025-05-27
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:30,,2025-05-27
AY 1034,Helsingi,Finnair,10:55,,2025-05-27
AY 1016,Helsingi,Finnair,11:35,,2025-05-27
FR 9914,Barcelona,Ryanair,11:40,,2025-05-27
BT 314,Riia,Air Baltic Corporation,11:55,,2025-05-27
FR 4623,Stockholm,Ryanair,12:05,,2025-05-27
EW 4281,Praha,Eurowings,12:15,,2025-05-27
AY 1018,Helsingi,Finnair,12:55,,2025-05-27
BT 316,Riia,Air Baltic Corporation,13:55,,2025-05-27
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-05-27
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-05-27
LH 881,Frankfurt,Deutsche Lufthansa,14:35,,2025-05-27
AY 1020,Helsingi,Finnair,14:55,,2025-05-27
BT 877,Barcelona,Air Baltic Corporation,15:05,,2025-05-27
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-05-27
HOT 3471,Heraklion,Valletta Airlines,16:20,,2025-05-27
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-05-27
AY 1022,Helsingi,Finnair,16:35,,2025-05-27
BT 871,London,Air Baltic Corporation,17:00,,2025-05-27
OJ 225,Kärdla,Nyxair,17:00,,2025-05-27
AY 1024,Helsingi,Finnair,17:20,,2025-05-27
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-05-27
OJ 207,Kuressaare,Nyxair,18:30,,2025-05-27
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-05-27
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-05-27
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-05-27
AY 1028,Helsingi,Finnair,20:00,,2025-05-27
BT 904,Vilnius,Air Baltic Corporation,20:35,,2025-05-27
BT 318,Riia,Air Baltic Corporation,21:45,,2025-05-27
AY 1032,Helsingi,Finnair,22:20,,2025-05-27
FR 2224,London,Ryanair,23:00,,2025-05-27
TK 3025,Antalya,Turkish Airlines,04:45,,2024-09-09
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-09
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-09
AY 1036,Helsingi,Finnair,06:00,,2024-09-09
LX 1317,Zürich,Swiss,06:05,,2024-09-09
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-09
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-09-09
AY 1012,Helsingi,Finnair,06:55,,2024-09-09
BT 885,Rhodos,Air Baltic Corporation,07:10,,2024-09-09
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-09-09
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-09
OJ 223,Kärdla,Nyxair,07:30,,2024-09-09
OJ 201,Kuressaare,Nyxair,07:40,,2024-09-09
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-09-09
BT 312,Riia,Air Baltic Corporation,09:10,,2024-09-09
AY 1014,Helsingi,Finnair,09:55,,2024-09-09
EW 4281,Praha,Eurowings,10:45,,2024-09-09
HN 3411,Tivat,Heston Airlines,10:50,,2024-09-09
W4 6446,Milano,Wizz Air Malta,11:15,,2024-09-09
FR 9641,Paphos,Ryanair,11:20,,2024-09-09
FR 9914,Barcelona,Ryanair,11:25,,2024-09-09
FR 2224,London,Ryanair,11:30,,2024-09-09
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:30,,2024-09-09
AY 1016,Helsingi,Finnair,11:45,,2024-09-09
W9 5446,London,Wizz Air UK,12:15,,2024-09-09
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-09-09
FR 5694,Dublin,Ryanair,12:45,,2024-09-09
LH 2405,München,Deutsche Lufthansa,12:55,,2024-09-09
AY 1018,Helsingi,Finnair,12:55,,2024-09-09
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-09-09
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-09-09
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-09-09
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-09-09
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),14:30,,2024-09-09
AY 1020,Helsingi,Finnair,14:55,,2024-09-09
FR 4623,Stockholm,Ryanair,15:15,,2024-09-09
BT 314,Riia,Air Baltic Corporation,15:20,,2024-09-09
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-09-09
AY 1022,Helsingi,Finnair,16:35,,2024-09-09
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-09-09
BT 849,Split,Air Baltic Corporation,16:45,,2024-09-09
OJ 225,Kärdla,Nyxair,17:00,,2024-09-09
AY 1024,Helsingi,Finnair,17:20,,2024-09-09
FR 5605,Rooma,Ryanair,18:15,,2024-09-09
LH 883,Frankfurt,Deutsche Lufthansa,18:25,,2024-09-09
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-09-09
OJ 207,Kuressaare,Nyxair,18:30,,2024-09-09
TK 1424,Istanbul,Turkish Airlines,19:40,,2024-09-09
FR 4764,Milano,Ryanair,19:40,,2024-09-09
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-09-09
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-09-09
AY 1028,Helsingi,Finnair,20:00,,2024-09-09
FR 9433,Billund,Ryanair,20:20,,2024-09-09
BT 318,Riia,Air Baltic Corporation,21:40,,2024-09-09
AY 1032,Helsingi,Finnair,22:20,,2024-09-09
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-09-06
BT 845,Burgas,Air Baltic Corporation,05:25,,2025-09-06
BT 362,Riia,Air Baltic Corporation,05:40,,2025-09-06
STM 3461,Antalya,Skystream Airlines,05:40,,2025-09-06
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-09-06
BT 891,Palma De Mallorca,Air Baltic Corporation,06:00,,2025-09-06
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-09-06
AY 1036,Helsingi,Finnair,06:00,,2025-09-06
LX 1317,Zürich,Swiss,06:00,,2025-09-06
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:25,,2025-09-06
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:25,,2025-09-06
AY 1012,Helsingi,Finnair,06:55,,2025-09-06
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-09-06
BT 312,Riia,Air Baltic Corporation,08:45,,2025-09-06
BT 813,Billund,Air Baltic Corporation,09:00,,2025-09-06
OJ 223,Kärdla,Nyxair,09:15,,2025-09-06
AY 1014,Helsingi,Finnair,09:55,,2025-09-06
OJ 201,Kuressaare,Nyxair,10:05,,2025-09-06
AY 1016,Helsingi,Finnair,11:35,,2025-09-06
FR 9914,Barcelona,Ryanair,11:45,,2025-09-06
AY 1018,Helsingi,Finnair,12:55,,2025-09-06
BT 877,Barcelona,Air Baltic Corporation,13:15,,2025-09-06
BT 316,Riia,Air Baltic Corporation,13:55,,2025-09-06
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-09-06
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-09-06
SK 1745,Stockholm,Scandinavian Airlines System (SAS),14:20,,2025-09-06
FR 4623,Stockholm,Ryanair,14:50,,2025-09-06
AY 1020,Helsingi,Finnair,14:55,,2025-09-06
BT 314,Riia,Air Baltic Corporation,15:20,,2025-09-06
HOT 3471,Heraklion,Valletta Airlines,15:40,,2025-09-06
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-09-06
AY 1026,Helsingi,Finnair,16:05,,2025-09-06
BT 871,London,Air Baltic Corporation,17:00,,2025-09-06
AY 1024,Helsingi,Finnair,17:20,,2025-09-06
BT 879,Malaga,Air Baltic Corporation,18:05,,2025-09-06
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-09-06
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-09-06
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-09-06
BT 889,Malta,Air Baltic Corporation,20:35,,2025-09-06
BT 318,Riia,Air Baltic Corporation,21:45,,2025-09-06
AY 1032,Helsingi,Finnair,22:20,,2025-09-06
FH 418,Antalya,Freebird Airlines,,,2025-07-23
FH 732,Antalya,Freebird Airlines,04:40,,2025-07-23
U5 7103,Sharm El Sheikh,SkyUp MT,04:40,,2025-07-23
ED 8193,Craiova,AirExplore,05:40,,2025-07-23
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-23
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-23
AY 1036,Helsingi,Finnair,06:00,,2025-07-23
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-23
BT 865,Nice,Air Baltic Corporation,06:00,,2025-07-23
LX 1317,Zürich,Swiss,06:00,,2025-07-23
BT 845,Burgas,Air Baltic Corporation,06:10,,2025-07-23
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-23
BT 823,München,Air Baltic Corporation,07:15,,2025-07-23
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-23
OJ 223,Kärdla,Nyxair,07:30,,2025-07-23
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-23
AY 1012,Helsingi,Finnair,08:25,,2025-07-23
BT 902,Vilnius,Air Baltic Corporation,08:25,,2025-07-23
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-23
FR 2733,Berliin,Ryanair,09:30,,2025-07-23
AY 1014,Helsingi,Finnair,10:00,,2025-07-23
FR 8903,Milano,Ryanair,10:25,,2025-07-23
AY 1016,Helsingi,Finnair,11:35,,2025-07-23
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-07-23
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-07-23
AY 1018,Helsingi,Finnair,12:55,,2025-07-23
BT 887,Heraklion,Air Baltic Corporation,13:55,,2025-07-23
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-23
BT 821,Berliin,Air Baltic Corporation,14:00,,2025-07-23
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-23
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-23
FR 4623,Stockholm,Ryanair,14:30,,2025-07-23
LH 881,Frankfurt,Deutsche Lufthansa,14:45,,2025-07-23
AY 1020,Helsingi,Finnair,14:55,,2025-07-23
AY 1022,Helsingi,Finnair,16:35,,2025-07-23
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-23
BT 861,Pariis,Air Baltic Corporation,16:55,,2025-07-23
OJ 225,Kärdla,Nyxair,17:00,,2025-07-23
AY 1024,Helsingi,Finnair,17:20,,2025-07-23
AY 7058,Helsingi,Finnair,17:50,,2025-07-23
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-23
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-23
LH 883,Frankfurt,Deutsche Lufthansa,18:50,,2025-07-23
BT 811,Kopenhaagen,Air Baltic Corporation,19:00,,2025-07-23
LH 2405,München,Deutsche Lufthansa,19:10,,2025-07-23
AY 1028,Helsingi,Finnair,20:10,,2025-07-23
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-07-23
W9 5446,London,Wizz Air UK,21:10,,2025-07-23
BT 318,Riia,Air Baltic Corporation,21:25,,2025-07-23
AY 1032,Helsingi,Finnair,22:20,,2025-07-23
BT 819,Reykjavik,Air Baltic Corporation,23:25,,2025-07-23
BT 362,Riia,Air Baltic Corporation,05:30,,2024-11-24
LH 885,Frankfurt,Deutsche Lufthansa,05:55,,2024-11-24
AY 1036,Helsingi,Finnair,06:00,,2024-11-24
LX 1317,Zürich,Swiss,06:05,,2024-11-24
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-11-24
BT 821,Berliin,Air Baltic Corporation,07:00,,2024-11-24
BT 893,Gran Canaria,Air Baltic Corporation,07:25,,2024-11-24
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-11-24
HN 3453,Sharm El Sheikh,Heston Airlines,08:00,,2024-11-24
AY 1012,Helsingi,Finnair,08:25,,2024-11-24
BT 815,Oslo,Air Baltic Corporation,08:35,,2024-11-24
BT 312,Riia,Air Baltic Corporation,08:55,,2024-11-24
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-11-24
AY 1014,Helsingi,Finnair,10:35,,2024-11-24
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:40,,2024-11-24
BT 811,Kopenhaagen,Air Baltic Corporation,12:15,,2024-11-24
TK 1422,Istanbul,Turkish Airlines,12:20,,2024-11-24
FR 9914,Barcelona,Ryanair,13:00,,2024-11-24
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-11-24
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-11-24
FR 4623,Stockholm,Ryanair,14:25,,2024-11-24
AY 1020,Helsingi,Finnair,14:40,,2024-11-24
BT 316,Riia,Air Baltic Corporation,15:20,,2024-11-24
AY 1022,Helsingi,Finnair,15:35,,2024-11-24
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-11-24
AY 1024,Helsingi,Finnair,16:25,,2024-11-24
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:40,,2024-11-24
BT 851,Brüssel,Air Baltic Corporation,16:45,,2024-11-24
OJ 225,Kärdla,Nyxair,17:00,,2024-11-24
FR 5605,Rooma,Ryanair,17:05,,2024-11-24
AY 1026,Helsingi,Finnair,17:40,,2024-11-24
LH 883,Frankfurt,Deutsche Lufthansa,17:55,,2024-11-24
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-11-24
OJ 207,Kuressaare,Nyxair,18:30,,2024-11-24
TK 1424,Istanbul,Turkish Airlines,18:45,,2024-11-24
D8 2011,Oslo,Norwegian Air Sweden AOC,19:30,,2024-11-24
FR 330,Veneetsia-Treviso,Ryanair,19:55,,2024-11-24
FR 4764,Milano,Ryanair,20:25,,2024-11-24
BT 906,Vilnius,Air Baltic Corporation,20:35,,2024-11-24
BT 318,Riia,Air Baltic Corporation,21:25,,2024-11-24
AY 1028,Helsingi,Finnair,21:30,,2024-11-24
W9 5446,London,Wizz Air UK,21:30,,2024-11-24
FR 2224,London,Ryanair,22:00,,2024-11-24
AY 1032,Helsingi,Finnair,22:20,,2024-11-24
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-09-10
CAI 526,Antalya,Corendon Airlines,04:35,,2024-09-10
4M 956,Antalya,Mavi Gök Airlines (MGA),04:50,,2024-09-10
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-10
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-10
AY 1036,Helsingi,Finnair,06:00,,2024-09-10
LX 1317,Zürich,Swiss,06:05,,2024-09-10
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-10
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-09-10
AY 1012,Helsingi,Finnair,06:55,,2024-09-10
BT 847,Dubrovnik,Air Baltic Corporation,07:15,,2024-09-10
BT 823,München,Air Baltic Corporation,07:20,,2024-09-10
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-10
OJ 223,Kärdla,Nyxair,07:30,,2024-09-10
OJ 201,Kuressaare,Nyxair,07:40,,2024-09-10
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-09-10
BT 312,Riia,Air Baltic Corporation,09:10,,2024-09-10
AY 1014,Helsingi,Finnair,09:55,,2024-09-10
FR 736,Viin,Ryanair,10:45,,2024-09-10
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:30,,2024-09-10
AY 1016,Helsingi,Finnair,11:45,,2024-09-10
AY 1018,Helsingi,Finnair,12:55,,2024-09-10
BT 879,Malaga,Air Baltic Corporation,13:35,,2024-09-10
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-09-10
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-09-10
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-09-10
AY 1020,Helsingi,Finnair,14:55,,2024-09-10
BT 811,Kopenhaagen,Air Baltic Corporation,15:20,,2024-09-10
BT 314,Riia,Air Baltic Corporation,15:20,,2024-09-10
BT 871,London,Air Baltic Corporation,15:55,,2024-09-10
HN 3471,Heraklion,Heston Airlines,16:20,,2024-09-10
AY 1022,Helsingi,Finnair,16:35,,2024-09-10
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-09-10
OJ 225,Kärdla,Nyxair,17:00,,2024-09-10
AY 1024,Helsingi,Finnair,17:20,,2024-09-10
OJ 207,Kuressaare,Nyxair,18:30,,2024-09-10
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-09-10
LH 883,Frankfurt,Deutsche Lufthansa,18:40,,2024-09-10
LH 2405,München,Deutsche Lufthansa,19:00,,2024-09-10
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-09-10
FR 330,Veneetsia-Treviso,Ryanair,19:45,,2024-09-10
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-09-10
AY 1028,Helsingi,Finnair,20:00,,2024-09-10
BT 318,Riia,Air Baltic Corporation,21:40,,2024-09-10
AY 1032,Helsingi,Finnair,22:20,,2024-09-10
FR 4623,Stockholm,Ryanair,23:50,,2024-09-10
U5 5394,"Bahrain,Hambantota",SkyUp MT,02:30,,2024-10-18
U5 7103,Sharm El Sheikh,SkyUp MT,,,2024-10-18
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2024-10-18
FH 732,Antalya,Freebird Airlines,04:40,,2024-10-18
BT 362,Riia,Air Baltic Corporation,05:35,,2024-10-18
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-18
AY 1036,Helsingi,Finnair,06:00,,2024-10-18
LX 1317,Zürich,Swiss,06:05,,2024-10-18
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-18
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-18
AY 1012,Helsingi,Finnair,06:55,,2024-10-18
BT 885,Rhodos,Air Baltic Corporation,07:10,,2024-10-18
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-10-18
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-18
OJ 223,Kärdla,Nyxair,07:30,,2024-10-18
OJ 201,Kuressaare,Nyxair,07:40,,2024-10-18
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-10-18
HN 3463,Enfidha,Heston Airlines,08:00,,2024-10-18
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-10-18
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-18
AY 1014,Helsingi,Finnair,09:55,,2024-10-18
FR 5605,Rooma,Ryanair,10:40,,2024-10-18
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:05,,2024-10-18
FR 4764,Milano,Ryanair,11:25,,2024-10-18
FR 2224,London,Ryanair,11:30,,2024-10-18
AY 1016,Helsingi,Finnair,11:45,,2024-10-18
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-18
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-10-18
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-18
AY 1018,Helsingi,Finnair,12:55,,2024-10-18
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-10-18
FR 9433,Billund,Ryanair,13:50,,2024-10-18
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-10-18
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-10-18
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-10-18
AY 1020,Helsingi,Finnair,14:55,,2024-10-18
FR 4657,Stockholm,Ryanair,15:00,,2024-10-18
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-18
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:20,,2024-10-18
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-10-18
AY 1022,Helsingi,Finnair,16:35,,2024-10-18
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-10-18
OJ 225,Kärdla,Nyxair,17:00,,2024-10-18
AY 1024,Helsingi,Finnair,17:20,,2024-10-18
BT 849,Split,Air Baltic Corporation,17:25,,2024-10-18
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-18
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-18
LH 883,Frankfurt,Deutsche Lufthansa,18:30,,2024-10-18
FR 4623,Stockholm,Ryanair,19:00,,2024-10-18
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-10-18
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-10-18
AY 1028,Helsingi,Finnair,20:00,,2024-10-18
W9 5446,London,Wizz Air UK,21:30,,2024-10-18
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-18
FR 2733,Berliin,Ryanair,22:05,,2024-10-18
AY 1032,Helsingi,Finnair,22:20,,2024-10-18
W4 6446,Milano,Wizz Air Malta,22:25,,2024-10-18
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-10-07
FH 732,Antalya,Freebird Airlines,04:40,,2024-10-07
BT 362,Riia,Air Baltic Corporation,05:35,,2024-10-07
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-07
AY 1036,Helsingi,Finnair,06:00,,2024-10-07
LX 1317,Zürich,Swiss,06:05,,2024-10-07
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-07
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-07
AY 1012,Helsingi,Finnair,06:55,,2024-10-07
BT 885,Rhodos,Air Baltic Corporation,07:10,,2024-10-07
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-10-07
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-07
OJ 223,Kärdla,Nyxair,07:30,,2024-10-07
OJ 201,Kuressaare,Nyxair,07:40,,2024-10-07
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-10-07
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-07
AY 1014,Helsingi,Finnair,09:55,,2024-10-07
FR 736,Viin,Ryanair,10:40,,2024-10-07
EW 4281,Praha,Eurowings,10:45,,2024-10-07
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2024-10-07
W4 6446,Milano,Wizz Air Malta,11:15,,2024-10-07
FR 9641,Paphos,Ryanair,11:20,,2024-10-07
FR 9914,Barcelona,Ryanair,11:25,,2024-10-07
FR 2224,London,Ryanair,11:30,,2024-10-07
AY 1016,Helsingi,Finnair,11:45,,2024-10-07
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-07
W9 5446,London,Wizz Air UK,12:30,,2024-10-07
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-10-07
FR 5694,Dublin,Ryanair,12:45,,2024-10-07
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-07
AY 1018,Helsingi,Finnair,12:55,,2024-10-07
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-10-07
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-10-07
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-10-07
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-10-07
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),14:30,,2024-10-07
AY 1020,Helsingi,Finnair,14:55,,2024-10-07
HN 3441,Faro,Heston Airlines,15:00,,2024-10-07
CTM 1066,Istres Le Tubé/Istres Air Base,Commandement du Transport Aerien Militaire Francais,15:20,,2024-10-07
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-07
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-10-07
AY 1022,Helsingi,Finnair,16:35,,2024-10-07
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-10-07
BT 849,Split,Air Baltic Corporation,16:45,,2024-10-07
OJ 225,Kärdla,Nyxair,17:00,,2024-10-07
AY 1024,Helsingi,Finnair,17:20,,2024-10-07
FR 5605,Rooma,Ryanair,18:15,,2024-10-07
LH 883,Frankfurt,Deutsche Lufthansa,18:25,,2024-10-07
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-07
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-07
TK 1424,Istanbul,Turkish Airlines,19:40,,2024-10-07
FR 4764,Milano,Ryanair,19:40,,2024-10-07
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-10-07
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-10-07
AY 1028,Helsingi,Finnair,20:00,,2024-10-07
FR 9433,Billund,Ryanair,20:20,,2024-10-07
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-07
AY 1032,Helsingi,Finnair,22:20,,2024-10-07
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,03:20,,2024-10-31
FH 418,Antalya,Freebird Airlines,03:30,,2024-10-31
FH 732,Antalya,Freebird Airlines,03:40,,2024-10-31
BT 362,Riia,Air Baltic Corporation,05:30,,2024-10-31
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-31
